sample,tp,fp,fn,tn,iou,recall,precision,gt_pixels,Model
palsar_158.png,35837.0,7894.0,225.0,6220.0,0.8152925652740174,0.9937607453553946,0.8194873201888937,36062.0,ViT-UNet
palsar_159.png,2530.0,60.0,14607.0,32979.0,0.14711868348275173,0.14763377486446672,0.9768339764568209,17137.0,ViT-UNet
palsar_16.png,1043.0,499.0,6590.0,42044.0,0.12825873092372617,0.13664352153325776,0.6763942926871632,7633.0,ViT-UNet
palsar_160.png,0.0,0.0,5889.0,44287.0,0.0,0.0,0.0,5889.0,ViT-UNet
palsar_161.png,0.0,0.0,12624.0,37552.0,0.0,0.0,0.0,12624.0,ViT-UNet
palsar_162.png,0.0,0.0,1962.0,48214.0,0.0,0.0,0.0,1962.0,ViT-UNet
palsar_163.png,14934.0,29.0,4921.0,30292.0,0.7510561254902909,0.7521531100099645,0.9980618859187287,19855.0,ViT-UNet
palsar_164.png,0.0,0.0,927.0,49249.0,0.0,0.0,0.0,927.0,ViT-UNet
palsar_165.png,0.0,0.0,3144.0,47032.0,0.0,0.0,0.0,3144.0,ViT-UNet
palsar_166.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_167.png,373.0,0.0,8023.0,41780.0,0.04442591709809124,0.04442591709809124,0.9999999973190349,8396.0,ViT-UNet
palsar_168.png,445.0,0.0,19587.0,30144.0,0.022214456867900637,0.022214456867900637,0.999999997752809,20032.0,ViT-UNet
palsar_169.png,0.0,0.0,5427.0,44749.0,0.0,0.0,0.0,5427.0,ViT-UNet
palsar_17.png,0.0,0.0,344.0,49832.0,0.0,0.0,0.0,344.0,ViT-UNet
palsar_170.png,0.0,0.0,4565.0,45611.0,0.0,0.0,0.0,4565.0,ViT-UNet
palsar_171.png,35546.0,2505.0,1202.0,10923.0,0.9055613583444434,0.96729073688453,0.9341673017546407,36748.0,ViT-UNet
palsar_172.png,5247.0,407.0,5969.0,38553.0,0.45143250447806654,0.4678138373334688,0.9280155640382002,11216.0,ViT-UNet
palsar_173.png,227.0,180.0,10261.0,39508.0,0.021278590174233353,0.021643783369408486,0.5577395563691903,10488.0,ViT-UNet
palsar_174.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_175.png,0.0,0.0,4599.0,45577.0,0.0,0.0,0.0,4599.0,ViT-UNet
palsar_176.png,199.0,0.0,12400.0,37577.0,0.015794904356235026,0.015794904356235026,0.9999999949748745,12599.0,ViT-UNet
palsar_177.png,0.0,0.0,6246.0,43930.0,0.0,0.0,0.0,6246.0,ViT-UNet
palsar_178.png,0.0,0.0,5592.0,44584.0,0.0,0.0,0.0,5592.0,ViT-UNet
palsar_179.png,0.0,0.0,8757.0,41419.0,0.0,0.0,0.0,8757.0,ViT-UNet
palsar_18.png,0.0,0.0,5607.0,44569.0,0.0,0.0,0.0,5607.0,ViT-UNet
palsar_180.png,0.0,0.0,930.0,49246.0,0.0,0.0,0.0,930.0,ViT-UNet
palsar_181.png,18.0,0.0,7721.0,42437.0,0.002325881896585362,0.002325881896585362,0.9999999444444475,7739.0,ViT-UNet
palsar_182.png,0.0,0.0,5360.0,44816.0,0.0,0.0,0.0,5360.0,ViT-UNet
palsar_183.png,0.0,0.0,6090.0,44086.0,0.0,0.0,0.0,6090.0,ViT-UNet
palsar_184.png,4.0,0.0,10650.0,39522.0,0.0003754458419020606,0.0003754458419020606,0.9999997500000625,10654.0,ViT-UNet
palsar_185.png,0.0,0.0,16006.0,34170.0,0.0,0.0,0.0,16006.0,ViT-UNet
palsar_186.png,0.0,0.0,2611.0,47565.0,0.0,0.0,0.0,2611.0,ViT-UNet
palsar_187.png,4067.0,306.0,10371.0,35432.0,0.2758410200572544,0.28168721427609866,0.9300251541436027,14438.0,ViT-UNet
palsar_188.png,950.0,70.0,16528.0,32628.0,0.05413722361214171,0.05435404508214017,0.9313725481064975,17478.0,ViT-UNet
palsar_189.png,21109.0,5840.0,2808.0,20419.0,0.7093793056857418,0.8825939707788354,0.7832943708195742,23917.0,ViT-UNet
palsar_19.png,0.0,0.0,13913.0,36263.0,0.0,0.0,0.0,13913.0,ViT-UNet
palsar_190.png,0.0,0.0,6920.0,43256.0,0.0,0.0,0.0,6920.0,ViT-UNet
palsar_191.png,2227.0,186.0,5756.0,42007.0,0.27261598723557157,0.2789678065540564,0.9229175296631092,7983.0,ViT-UNet
palsar_192.png,0.0,0.0,3919.0,46257.0,0.0,0.0,0.0,3919.0,ViT-UNet
palsar_193.png,49395.0,0.0,781.0,0.0,0.9844347895211967,0.9844347895211967,0.9999999999797551,50176.0,ViT-UNet
palsar_194.png,28166.0,1457.0,2309.0,18244.0,0.8820618814705605,0.9242329778203697,0.9508152448789516,30475.0,ViT-UNet
palsar_195.png,0.0,0.0,13849.0,36327.0,0.0,0.0,0.0,13849.0,ViT-UNet
palsar_196.png,0.0,0.0,49.0,50127.0,0.0,0.0,0.0,49.0,ViT-UNet
palsar_197.png,0.0,0.0,5193.0,44983.0,0.0,0.0,0.0,5193.0,ViT-UNet
palsar_198.png,0.0,0.0,5019.0,45157.0,0.0,0.0,0.0,5019.0,ViT-UNet
palsar_199.png,35863.0,12732.0,36.0,1545.0,0.7374514198610465,0.9989971865233294,0.7379977363774463,35899.0,ViT-UNet
palsar_2.png,10872.0,2.0,10099.0,29203.0,0.5183807752577895,0.5184302131267736,0.9998160749494375,20971.0,ViT-UNet
palsar_20.png,2.0,0.0,6526.0,43648.0,0.00030637254897267576,0.00030637254897267576,0.99999950000025,6528.0,ViT-UNet
palsar_200.png,0.0,0.0,4323.0,45853.0,0.0,0.0,0.0,4323.0,ViT-UNet
palsar_201.png,2933.0,0.0,18350.0,28893.0,0.13780951932820515,0.13780951932820515,0.9999999996590522,21283.0,ViT-UNet
palsar_202.png,0.0,0.0,1518.0,48658.0,0.0,0.0,0.0,1518.0,ViT-UNet
palsar_203.png,4226.0,1863.0,6748.0,37339.0,0.3292046428036765,0.38509203568570327,0.6940384298416754,10974.0,ViT-UNet
palsar_204.png,133.0,3.0,11815.0,38225.0,0.011128775833726987,0.011131570136329798,0.9779411692798443,11948.0,ViT-UNet
palsar_205.png,16391.0,2312.0,4187.0,27286.0,0.7160768894401015,0.7965302750123175,0.8763834678459935,20578.0,ViT-UNet
palsar_206.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_207.png,0.0,0.0,7297.0,42879.0,0.0,0.0,0.0,7297.0,ViT-UNet
palsar_208.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_209.png,0.0,0.0,1704.0,48472.0,0.0,0.0,0.0,1704.0,ViT-UNet
palsar_21.png,0.0,0.0,3187.0,46989.0,0.0,0.0,0.0,3187.0,ViT-UNet
palsar_210.png,0.0,0.0,2084.0,48092.0,0.0,0.0,0.0,2084.0,ViT-UNet
palsar_211.png,5278.0,30.0,7588.0,37280.0,0.40927419351665056,0.4102285092172992,0.9943481535428884,12866.0,ViT-UNet
palsar_212.png,4.0,0.0,11430.0,38742.0,0.00034983382890066173,0.00034983382890066173,0.9999997500000625,11434.0,ViT-UNet
palsar_213.png,0.0,0.0,2016.0,48160.0,0.0,0.0,0.0,2016.0,ViT-UNet
palsar_214.png,0.0,0.0,1720.0,48456.0,0.0,0.0,0.0,1720.0,ViT-UNet
palsar_215.png,2926.0,20632.0,13283.0,13335.0,0.07942238266932433,0.18051699671907476,0.12420409202291348,16209.0,ViT-UNet
palsar_216.png,0.0,0.0,3641.0,46535.0,0.0,0.0,0.0,3641.0,ViT-UNet
palsar_217.png,0.0,0.0,2114.0,48062.0,0.0,0.0,0.0,2114.0,ViT-UNet
palsar_218.png,15009.0,33.0,22701.0,12433.0,0.3976631428238968,0.39801113761872153,0.9978061427338248,37710.0,ViT-UNet
palsar_219.png,0.0,0.0,0.0,50176.0,0.0,0.0,0.0,0.0,ViT-UNet
palsar_22.png,0.0,0.0,8225.0,41951.0,0.0,0.0,0.0,8225.0,ViT-UNet
palsar_220.png,16479.0,1658.0,7670.0,24369.0,0.6385476808370385,0.6823885046717302,0.9085846611397372,24149.0,ViT-UNet
palsar_221.png,0.0,0.0,8391.0,41785.0,0.0,0.0,0.0,8391.0,ViT-UNet
palsar_222.png,0.0,0.0,1573.0,48603.0,0.0,0.0,0.0,1573.0,ViT-UNet
palsar_223.png,0.0,0.0,2447.0,47729.0,0.0,0.0,0.0,2447.0,ViT-UNet
palsar_224.png,8003.0,3471.0,7175.0,31527.0,0.42913829157439337,0.5272763209561684,0.6974899772792844,15178.0,ViT-UNet
palsar_225.png,407.0,11.0,8284.0,41474.0,0.046770857268815115,0.04683005407354389,0.9736842081969277,8691.0,ViT-UNet
palsar_226.png,3902.0,60.0,10156.0,36058.0,0.27638475702816373,0.27756437613618123,0.9848561330174518,14058.0,ViT-UNet
palsar_227.png,0.0,0.0,8039.0,42137.0,0.0,0.0,0.0,8039.0,ViT-UNet
palsar_228.png,24596.0,1273.0,1481.0,22826.0,0.8993053016124568,0.9432066571713308,0.9507905214368243,26077.0,ViT-UNet
palsar_229.png,0.0,0.0,2214.0,47962.0,0.0,0.0,0.0,2214.0,ViT-UNet
palsar_23.png,0.0,0.0,4401.0,45775.0,0.0,0.0,0.0,4401.0,ViT-UNet
palsar_230.png,0.0,0.0,5154.0,45022.0,0.0,0.0,0.0,5154.0,ViT-UNet
palsar_231.png,0.0,0.0,7538.0,42638.0,0.0,0.0,0.0,7538.0,ViT-UNet
palsar_232.png,0.0,0.0,3792.0,46384.0,0.0,0.0,0.0,3792.0,ViT-UNet
